trainNumber,departureDate,operatorUICCode,operatorShortCode,trainType,trainCategory,commuterLineID,runningCurrently,cancelled,version,timetableType,timetableAcceptanceDate,stationShortCode,stationUICCode,countryCode,type,trainStopping,commercialStop,commercialTrack,scheduledTime,actualTime,differenceInMinutes,causes,trainReady.source,trainReady.accepted,trainReady.timestamp,liveEstimateTime,estimateSource
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,SIP,1254,FI,ARRIVAL,False,NA,,2020-01-27T11:56:00.000Z,2020-01-27T12:00:51.000Z,5,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,SIP,1254,FI,DEPARTURE,False,NA,,2020-01-27T11:56:00.000Z,2020-01-27T12:00:51.000Z,5,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,HNN,1164,FI,ARRIVAL,False,NA,3,2020-01-27T12:00:00.000Z,2020-01-27T12:04:15.000Z,4,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,HNN,1164,FI,DEPARTURE,False,NA,3,2020-01-27T12:00:00.000Z,2020-01-27T12:04:15.000Z,4,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,HLT,1014,FI,ARRIVAL,False,NA,,2020-01-27T12:05:00.000Z,2020-01-27T12:09:10.000Z,4,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,HLT,1014,FI,DEPARTURE,False,NA,,2020-01-27T12:05:00.000Z,2020-01-27T12:09:10.000Z,4,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,LH,100,FI,ARRIVAL,True,True,1,2020-01-27T12:11:00.000Z,2020-01-27T12:15:04.000Z,4,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,LH,100,FI,DEPARTURE,True,True,1,2020-01-27T12:13:00.000Z,2020-01-27T12:16:45.000Z,4,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,VLH,104,FI,ARRIVAL,False,NA,2,2020-01-27T12:18:00.000Z,2020-01-27T12:22:42.000Z,5,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,VLH,104,FI,DEPARTURE,False,NA,2,2020-01-27T12:18:00.000Z,2020-01-27T12:22:42.000Z,5,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,NSL,595,FI,ARRIVAL,False,NA,1,2020-01-27T12:20:00.000Z,2020-01-27T12:24:54.000Z,5,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,NSL,595,FI,DEPARTURE,False,NA,1,2020-01-27T12:20:00.000Z,2020-01-27T12:24:54.000Z,5,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,UKÄ,105,FI,ARRIVAL,False,NA,1,2020-01-27T12:21:30.000Z,2020-01-27T12:26:15.000Z,5,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,UKÄ,105,FI,DEPARTURE,False,NA,1,2020-01-27T12:21:30.000Z,2020-01-27T12:26:15.000Z,5,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,MKA,1336,FI,ARRIVAL,False,NA,,2020-01-27T12:25:30.000Z,2020-01-27T12:30:42.000Z,5,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,MKA,1336,FI,DEPARTURE,False,NA,,2020-01-27T12:25:30.000Z,2020-01-27T12:30:42.000Z,5,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,KA,477,FI,ARRIVAL,False,NA,2,2020-01-27T12:29:00.000Z,2020-01-27T12:34:20.000Z,5,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,KA,477,FI,DEPARTURE,False,NA,2,2020-01-27T12:29:00.000Z,2020-01-27T12:34:20.000Z,5,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,NMÄ,1324,FI,ARRIVAL,False,NA,3,2020-01-27T12:30:00.000Z,2020-01-27T12:35:17.000Z,5,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,NMÄ,1324,FI,DEPARTURE,False,NA,3,2020-01-27T12:30:00.000Z,2020-01-27T12:35:17.000Z,5,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,SMÄ,1325,FI,ARRIVAL,False,NA,,2020-01-27T12:33:00.000Z,2020-01-27T12:38:32.000Z,6,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,SMÄ,1325,FI,DEPARTURE,False,NA,,2020-01-27T12:33:00.000Z,2020-01-27T12:38:32.000Z,6,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,KRA,478,FI,ARRIVAL,False,NA,1,2020-01-27T12:36:00.000Z,2020-01-27T12:40:34.000Z,5,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,KRA,478,FI,DEPARTURE,False,NA,1,2020-01-27T12:36:00.000Z,2020-01-27T12:40:34.000Z,5,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,KV,480,FI,ARRIVAL,True,True,7,2020-01-27T12:41:00.000Z,2020-01-27T12:45:08.000Z,4,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,KV,480,FI,DEPARTURE,True,True,7,2020-01-27T12:43:00.000Z,2020-01-27T12:48:00.000Z,5,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,KUV,1320,FI,ARRIVAL,False,NA,911,2020-01-27T12:47:00.000Z,2020-01-27T12:51:25.000Z,4,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,KUV,1320,FI,DEPARTURE,False,NA,911,2020-01-27T12:47:00.000Z,2020-01-27T12:51:25.000Z,4,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,UTI,484,FI,ARRIVAL,False,NA,,2020-01-27T12:50:00.000Z,2020-01-27T12:53:58.000Z,4,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,UTI,484,FI,DEPARTURE,False,NA,,2020-01-27T12:50:00.000Z,2020-01-27T12:53:58.000Z,4,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,KTH,1319,FI,ARRIVAL,False,NA,,2020-01-27T12:51:00.000Z,2020-01-27T12:54:40.000Z,4,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,KTH,1319,FI,DEPARTURE,False,NA,,2020-01-27T12:51:00.000Z,2020-01-27T12:54:40.000Z,4,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,KPA,485,FI,ARRIVAL,False,NA,2,2020-01-27T12:54:00.000Z,2020-01-27T12:57:31.000Z,4,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,KPA,485,FI,DEPARTURE,False,NA,2,2020-01-27T12:54:00.000Z,2020-01-27T12:57:31.000Z,4,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,KJR,944,FI,ARRIVAL,False,NA,3,2020-01-27T12:58:00.000Z,2020-01-27T13:01:26.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,KJR,944,FI,DEPARTURE,False,NA,3,2020-01-27T12:58:00.000Z,2020-01-27T13:01:26.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,TA,486,FI,ARRIVAL,False,NA,2,2020-01-27T13:02:00.000Z,2020-01-27T13:05:08.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,TA,486,FI,DEPARTURE,False,NA,2,2020-01-27T13:02:00.000Z,2020-01-27T13:05:08.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,LÄ,487,FI,ARRIVAL,False,NA,3,2020-01-27T13:06:00.000Z,2020-01-27T13:09:40.000Z,4,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,LÄ,487,FI,DEPARTURE,False,NA,3,2020-01-27T13:06:00.000Z,2020-01-27T13:09:40.000Z,4,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,RAS,1222,FI,ARRIVAL,False,NA,1,2020-01-27T13:10:00.000Z,2020-01-27T13:13:11.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,RAS,1222,FI,DEPARTURE,False,NA,1,2020-01-27T13:10:00.000Z,2020-01-27T13:13:11.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,TRÄ,1290,FI,ARRIVAL,False,NA,1,2020-01-27T13:13:00.000Z,2020-01-27T13:15:58.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,TRÄ,1290,FI,DEPARTURE,False,NA,1,2020-01-27T13:13:00.000Z,2020-01-27T13:15:58.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,TAP,1276,FI,ARRIVAL,False,NA,1,2020-01-27T13:16:00.000Z,2020-01-27T13:18:19.000Z,2,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,TAP,1276,FI,DEPARTURE,False,NA,1,2020-01-27T13:16:00.000Z,2020-01-27T13:18:19.000Z,2,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,LR,495,FI,ARRIVAL,True,True,1,2020-01-27T13:21:00.000Z,2020-01-27T13:23:04.000Z,2,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,LR,495,FI,DEPARTURE,True,True,1,2020-01-27T13:23:00.000Z,2020-01-27T13:24:11.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,LRS,498,FI,ARRIVAL,False,NA,1,2020-01-27T13:27:00.000Z,2020-01-27T13:27:49.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,LRS,498,FI,DEPARTURE,False,NA,1,2020-01-27T13:27:00.000Z,2020-01-27T13:27:49.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,MKO,1180,FI,ARRIVAL,False,NA,1,2020-01-27T13:32:00.000Z,2020-01-27T13:35:31.000Z,4,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,MKO,1180,FI,DEPARTURE,False,NA,1,2020-01-27T13:32:00.000Z,2020-01-27T13:35:31.000Z,4,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,JTS,499,FI,ARRIVAL,True,True,1,2020-01-27T13:38:00.000Z,2020-01-27T13:40:02.000Z,2,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,JTS,499,FI,DEPARTURE,True,True,1,2020-01-27T13:39:00.000Z,2020-01-27T13:40:51.000Z,2,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,RAH,501,FI,ARRIVAL,False,NA,1,2020-01-27T13:47:00.000Z,2020-01-27T13:47:20.000Z,0,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,RAH,501,FI,DEPARTURE,False,NA,1,2020-01-27T13:47:00.000Z,2020-01-27T13:47:20.000Z,0,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,IMR,603,FI,ARRIVAL,True,True,1,2020-01-27T13:52:00.000Z,2020-01-27T13:52:42.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,IMR,603,FI,DEPARTURE,True,True,1,2020-01-27T13:54:00.000Z,2020-01-27T14:00:40.000Z,7,"[{'categoryCode': 'K', 'detailedCategoryCode': 'K2', 'categoryCodeId': 23, 'detailedCategoryCodeId': 86}]",NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,IMT,502,FI,ARRIVAL,False,NA,6011,2020-01-27T13:57:00.000Z,2020-01-27T14:03:28.000Z,6,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,IMT,502,FI,DEPARTURE,False,NA,6011,2020-01-27T13:57:00.000Z,2020-01-27T14:03:28.000Z,6,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,IM,1352,FI,ARRIVAL,False,NA,,2020-01-27T14:00:32.000Z,NA,7,[],NA,NA,NA,2020-01-27T14:07:05.000Z,LIIKE_AUTOMATIC
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,IM,1352,FI,DEPARTURE,False,NA,,2020-01-27T14:00:32.000Z,NA,7,[],NA,NA,NA,2020-01-27T14:07:05.000Z,LIIKE_AUTOMATIC
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,RJÄ,506,FI,ARRIVAL,False,NA,1,2020-01-27T14:08:00.000Z,2020-01-27T14:13:20.000Z,5,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,RJÄ,506,FI,DEPARTURE,False,NA,1,2020-01-27T14:08:00.000Z,2020-01-27T14:13:20.000Z,5,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,SPL,507,FI,ARRIVAL,False,NA,1,2020-01-27T14:19:00.000Z,2020-01-27T14:23:12.000Z,4,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,SPL,507,FI,DEPARTURE,False,NA,1,2020-01-27T14:19:00.000Z,2020-01-27T14:23:12.000Z,4,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,KIJ,1123,FI,ARRIVAL,False,NA,,2020-01-27T14:29:11.000Z,2020-01-27T14:30:14.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,KIJ,1123,FI,DEPARTURE,False,NA,,2020-01-27T14:29:11.000Z,2020-01-27T14:30:14.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,PAR,510,FI,ARRIVAL,True,True,1,2020-01-27T14:31:00.000Z,2020-01-27T14:35:30.000Z,5,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,PAR,510,FI,DEPARTURE,True,True,1,2020-01-27T14:34:00.000Z,2020-01-27T14:38:29.000Z,4,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,SR,964,FI,ARRIVAL,False,NA,,2020-01-27T14:44:00.000Z,2020-01-27T14:48:03.000Z,4,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,SR,964,FI,DEPARTURE,False,NA,,2020-01-27T14:44:00.000Z,2020-01-27T14:48:03.000Z,4,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,POI,965,FI,ARRIVAL,False,NA,,2020-01-27T14:49:33.000Z,NA,4,[],NA,NA,NA,2020-01-27T14:53:10.000Z,LIIKE_AUTOMATIC
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,POI,965,FI,DEPARTURE,False,NA,,2020-01-27T14:49:33.000Z,NA,4,[],NA,NA,NA,2020-01-27T14:53:10.000Z,LIIKE_AUTOMATIC
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,KTI,966,FI,ARRIVAL,True,True,1,2020-01-27T14:55:00.000Z,2020-01-27T14:58:52.000Z,4,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,KTI,966,FI,DEPARTURE,True,True,1,2020-01-27T14:56:00.000Z,2020-01-27T14:59:44.000Z,4,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,PUS,919,FI,ARRIVAL,False,NA,,2020-01-27T15:10:00.000Z,2020-01-27T15:12:37.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,PUS,919,FI,DEPARTURE,False,NA,,2020-01-27T15:10:00.000Z,2020-01-27T15:12:37.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,KIT,453,FI,ARRIVAL,True,True,1,2020-01-27T15:14:00.000Z,2020-01-27T15:16:53.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,KIT,453,FI,DEPARTURE,True,True,1,2020-01-27T15:15:00.000Z,2020-01-27T15:18:02.000Z,3,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,SÄ,918,FI,ARRIVAL,False,NA,,2020-01-27T15:26:00.000Z,2020-01-27T15:27:43.000Z,2,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,SÄ,918,FI,DEPARTURE,False,NA,,2020-01-27T15:26:00.000Z,2020-01-27T15:27:43.000Z,2,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,TKK,916,FI,ARRIVAL,False,NA,,2020-01-27T15:29:00.000Z,2020-01-27T15:30:13.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,TKK,916,FI,DEPARTURE,False,NA,,2020-01-27T15:29:00.000Z,2020-01-27T15:30:13.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,HSL,451,FI,ARRIVAL,False,NA,,2020-01-27T15:35:00.000Z,2020-01-27T15:34:38.000Z,0,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,HSL,451,FI,DEPARTURE,False,NA,,2020-01-27T15:35:00.000Z,2020-01-27T15:34:38.000Z,0,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,NTH,917,FI,ARRIVAL,False,NA,,2020-01-27T15:41:00.000Z,2020-01-27T15:39:40.000Z,-1,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,NTH,917,FI,DEPARTURE,False,NA,,2020-01-27T15:41:00.000Z,2020-01-27T15:39:40.000Z,-1,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,SUL,1071,FI,ARRIVAL,False,NA,,2020-01-27T15:48:37.000Z,2020-01-27T15:44:34.000Z,-4,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,SUL,1071,FI,DEPARTURE,False,NA,,2020-01-27T15:48:37.000Z,2020-01-27T15:44:34.000Z,-4,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,PLT,1070,FI,ARRIVAL,False,NA,,2020-01-27T15:49:21.000Z,2020-01-27T15:45:35.000Z,-4,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,PLT,1070,FI,DEPARTURE,False,NA,,2020-01-27T15:49:21.000Z,2020-01-27T15:45:35.000Z,-4,[],NA,NA,NA,NA,NA
5,2020-01-27,10,vr,IC,Long-distance,,False,False,267176304178,REGULAR,2019-11-08T10:34:22.000Z,JNS,460,FI,ARRIVAL,True,True,3,2020-01-27T15:50:00.000Z,2020-01-27T15:47:46.000Z,-2,[],NA,NA,NA,NA,NA
5,2020-01-28,10,vr,IC,Long-distance,,False,False,267194183668,REGULAR,2019-11-08T10:34:22.000Z,HKI,1,FI,DEPARTURE,True,True,8,2020-01-28T11:19:00.000Z,2020-01-28T11:19:46.000Z,1,[],KUPLA,True,2020-01-28T11:08:28.000Z,NA,NA
5,2020-01-28,10,vr,IC,Long-distance,,False,False,267194183668,REGULAR,2019-11-08T10:34:22.000Z,PSL,10,FI,ARRIVAL,True,True,4,2020-01-28T11:24:00.000Z,2020-01-28T11:24:47.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-28,10,vr,IC,Long-distance,,False,False,267194183668,REGULAR,2019-11-08T10:34:22.000Z,PSL,10,FI,DEPARTURE,True,True,4,2020-01-28T11:25:00.000Z,2020-01-28T11:26:31.000Z,2,[],NA,NA,NA,NA,NA
5,2020-01-28,10,vr,IC,Long-distance,,False,False,267194183668,REGULAR,2019-11-08T10:34:22.000Z,KÄP,977,FI,ARRIVAL,False,NA,,2020-01-28T11:27:00.000Z,2020-01-28T11:28:45.000Z,2,[],NA,NA,NA,NA,NA
5,2020-01-28,10,vr,IC,Long-distance,,False,False,267194183668,REGULAR,2019-11-08T10:34:22.000Z,KÄP,977,FI,DEPARTURE,False,NA,,2020-01-28T11:27:00.000Z,2020-01-28T11:28:45.000Z,2,[],NA,NA,NA,NA,NA
5,2020-01-28,10,vr,IC,Long-distance,,False,False,267194183668,REGULAR,2019-11-08T10:34:22.000Z,OLK,15,FI,ARRIVAL,False,NA,,2020-01-28T11:28:00.000Z,2020-01-28T11:29:30.000Z,2,[],NA,NA,NA,NA,NA
5,2020-01-28,10,vr,IC,Long-distance,,False,False,267194183668,REGULAR,2019-11-08T10:34:22.000Z,OLK,15,FI,DEPARTURE,False,NA,,2020-01-28T11:28:00.000Z,2020-01-28T11:29:30.000Z,2,[],NA,NA,NA,NA,NA
5,2020-01-28,10,vr,IC,Long-distance,,False,False,267194183668,REGULAR,2019-11-08T10:34:22.000Z,PMK,551,FI,ARRIVAL,False,NA,,2020-01-28T11:29:11.000Z,2020-01-28T11:30:22.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-28,10,vr,IC,Long-distance,,False,False,267194183668,REGULAR,2019-11-08T10:34:22.000Z,PMK,551,FI,DEPARTURE,False,NA,,2020-01-28T11:29:11.000Z,2020-01-28T11:30:22.000Z,1,[],NA,NA,NA,NA,NA
5,2020-01-28,10,vr,IC,Long-distance,,False,False,267194183668,REGULAR,2019-11-08T10:34:22.000Z,ML,17,FI,ARRIVAL,False,NA,2,2020-01-28T11:30:00.000Z,2020-01-28T11:31:10.000Z,1,[],NA,NA,NA,NA,NA
